"SUBJECT_GROUPING_KEY","TERM_CODE","DEPARTMENT_CODE","DEPARTMENT_NAME","DEPARTMENT_FULL_NAME","SCHOOL_NAME","WAREHOUSE_LOAD_DATE"
"1994SP11.978","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.979","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.982","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.991","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.992","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.993","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.994","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.995","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.999","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.A05","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.S39","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.THG","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.THU","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.URG","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP131.12","1994SP","13","Ocean Engineering","13-Ocean Engineering","Engineering",28-OCT-24
"1994SP132.03","1994SP","13","Ocean Engineering","13-Ocean Engineering","Engineering",28-OCT-24
"1994SP161.12","1994SP","16","Aeronautics and Astronautics","16-Aeronautics and Astronautics","Engineering",28-OCT-24
"1994SP21.155","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP210.71","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP213.80","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.034","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.063","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.072","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.093","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.151","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.152","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.165","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.171","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.182","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.273","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.277","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.280","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.303","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.601","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.615","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.648","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.671","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.672","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.721","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.725","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.744","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.763","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.785","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.822","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.830","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.852","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.882","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.907","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.951","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.952","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.953","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.971","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.980","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.993","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.994","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.995","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.996","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.997","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.998","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.999","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.THG","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.THU","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP22.URG","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP221.12","1994SP","22","Nuclear Engineering","22-Nuclear Engineering","Engineering",28-OCT-24
"1994SP222.56","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP26.021","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP26.023","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP26.243","1994SP","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994SP31.155","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP313.17","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP32.303","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP32.785","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP32.907","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP322.70","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.035","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.036","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.037","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.038","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.039","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.041","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.063","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.064","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.069","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.081","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.082","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.091","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.092","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.271","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.291","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.491","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.562","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.563","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.595","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.596","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.641","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.691","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.692","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.693","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.694","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.695","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.696","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.697","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.698","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.699","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.701","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.932","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.991","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.S32","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.THG","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.THU","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP33.URG","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP36.152","1994SP","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994SP44.101","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.104","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.106","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.124","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.126","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.132","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.144","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.156","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.163","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.172","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.173","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.174","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.181","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.182","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.183","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.184","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.185","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.188","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.189","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.191","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.192","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.194","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.195","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.196","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.199","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.203","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.204","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.205","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.208","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.209","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.213","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.215","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.218","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.219","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.221","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.228","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.229","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.231","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.233","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.238","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.239","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.241","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.242","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.248","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.249","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.259","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.264","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.265","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.269","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.276","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.278","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.279","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.280","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.285","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.286","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.288","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.289","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.291","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.292","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.293","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.294","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.295","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.296","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.297","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.298","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.299","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.301","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.322","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.325","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.341","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.351","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.361","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.378","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.385","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.386","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.387","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.388","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
"1994SP44.391","1994SP","4","Architecture","4-Architecture","Architecture and Planning",28-OCT-24
