"ZIP_CODE","ZIP_TYPE","CITY_NAME","CITY_TYPE","COUNTY_NAME","STATE_ABBR","STATE_NAME","WAREHOUSE_LOAD_DATE"
"00680","S","Bo Liceo","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Bo Mineral","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Bo Paris","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Bo Rio Hondo","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Bo Sabalos","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Bo Salud","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Bo Santurce","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Est del Rio","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Ext Belmonte","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Lomas Verdes","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Mayaguez","D","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Repto Antillano","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Repto Brisas De Rio Hondo","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Repto Flamboyan","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Repto Macias","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Repto San Miguel","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb Alemany","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb Belmonte","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb Ensanche Ramirez","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb Ensanche Vivaldi","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb Flor del Valle","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb La Estancia","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb Monterey","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb Paraiso De Mayaguez","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb Ponce de Leon","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb Pura Brisa","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb Rio Cristal","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb Santa Maria","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Urb Sultana","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Villa Angelica","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Villa Gerena","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Villa India","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Villa Sultanita","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Villas de Felisa","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Villas del Rio","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00680","S","Villas del Sol","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00681","P","Mayaguez","D","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Alt de Algarrobo","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Alt de Mayaguez","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Bo Dulces Labios","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Bo El Seco","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Bo Mani","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Bo Tras Talleres","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Jard de Guanajibo","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Jard del Caribe","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Mans de Espana","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Mayaguez","D","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Parc Castillo","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Parc Mani","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Parc Soledad","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Parq De La Ceiba","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Repto Los Chevres","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Repto San Francisco","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Bella Lomas","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Buenaventura","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Ensanche Ramirez","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Fraternidad","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Guanajibo Gdns","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Guanajibo Homes","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Hostos","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb La Riviera","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Llavat","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Los Versalles","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Mayaguez Terrace","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Mendoza","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Miradero Gdns","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Miradero Hls","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Petiteville","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Quinto Centenario","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Ramirez de Arellano","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb San Jose","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Santa Rosa De Lima","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Urb Westernlake Vlg","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Villas del Oeste","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00682","S","Vista Verde","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00683","S","Bo Duey Alto","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Bo Rosario Alto","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Ext Mans San German","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Ext Parc Sabana Eneas","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Ext Santa Maria","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Ext Villa Interamericana","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Hacienda La Monserrate","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Haciendas De San German","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Mans de San German","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Mans Reales","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Parc Sabana Eneas","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Paseos Del Valle","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Qtas De La Ceiba","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Repto Suris","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Repto Universidad","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","San German","D","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Sect La Calabaza","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Sect La Sierra","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Sect Pin Quinonez","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Sect Rafuche","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Tropical Gdns","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Urb Borinquen","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Urb El Convento","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Urb El Pedregal","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Urb El Real","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Urb La Nueva Salamanca","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Urb La Quinta Dr Velez","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Urb Las Quintas","N","San German","PR","Puerto Rico",25-MAY-23
"00683","S","Urb Los Sauces","N","San German","PR","Puerto Rico",25-MAY-23
