"ACADEMIC_YEAR","TERM_CODE","SUBJECT_ID","SUBJECT_CODE","SUBJECT_NUMBER","SOURCE_SUBJECT_ID","PRINT_SUBJECT_ID","IS_PRINTED_IN_BULLETIN","DEPARTMENT_CODE","DEPARTMENT_NAME","EFFECTIVE_TERM_CODE","SUBJECT_SHORT_TITLE","SUBJECT_TITLE","IS_VARIABLE_UNITS","LECTURE_UNITS","LAB_UNITS","PREPARATION_UNITS","TOTAL_UNITS","DESIGN_UNITS","GRADE_TYPE","GRADE_TYPE_DESC","GRADE_RULE","GRADE_RULE_DESC","HGN_CODE","HGN_DESC","HGN_EXCEPT","GIR_ATTRIBUTE","GIR_ATTRIBUTE_DESC","COMM_REQ_ATTRIBUTE","COMM_REQ_ATTRIBUTE_DESC","TUITION_ATTRIBUTE","TUITION_ATTRIBUTE_DESC","WRITE_REQ_ATTRIBUTE","WRITE_REQ_ATTRIBUTE_DESC","SUPERVISOR_ATTRIBUTE","SUPERVISOR_ATTRIBUTE_DESC","PREREQUISITES","SUBJECT_DESCRIPTION","JOINT_SUBJECTS","SCHOOL_WIDE_ELECTIVES","MEETS_WITH_SUBJECTS","EQUIVALENT_SUBJECTS","IS_OFFERED_THIS_YEAR","IS_OFFERED_FALL_TERM","IS_OFFERED_IAP","IS_OFFERED_SPRING_TERM","IS_OFFERED_SUMMER_TERM","FALL_INSTRUCTORS","SPRING_INSTRUCTORS","STATUS_CHANGE","LAST_ACTIVITY_DATE","WAREHOUSE_LOAD_DATE","MASTER_SUBJECT_ID","HASS_ATTRIBUTE","HASS_ATTRIBUTE_DESC","TERM_DURATION","GLOBAL_REGIONS","GLOBAL_COUNTRIES","ON_LINE_PAGE_NUMBER","SECTION_ID","IS_MASTER_SECTION","IS_LECTURE_SECTION","IS_LAB_SECTION","IS_RECITATION_SECTION","IS_DESIGN_SECTION","RESPONSIBLE_FACULTY_NAME","RESPONSIBLE_FACULTY_MIT_ID","MEET_TIME","MEET_PLACE"
"2003","2003FA","13.696","13","696","13.696","13.696","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003SP","13.696","13","696","13.696","13.696","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003SP","13.697","13","697","13.697","13.697","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Yue, Dick","900003197","*TO BE ARRANGED",""
"2003","2003FA","13.697","13","697","13.697","13.697","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003SP","13.697","13","697","13.697","13.697","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003SP","13.698","13","698","13.698","13.698","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Yue, Dick","900003197","*TO BE ARRANGED",""
"2003","2003FA","13.698","13","698","13.698","13.698","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003SP","13.698","13","698","13.698","13.698","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003SP","13.699","13","699","13.699","13.699","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Yue, Dick","900003197","*TO BE ARRANGED",""
"2003","2003FA","13.699","13","699","13.699","13.699","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003SP","13.699","13","699","13.699","13.699","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003JA","13.690","13","690","13.690","13.690699","Y","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2003","2003SP","13.690","13","690","13.690","13.690699","Y","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Yue, Dick","900003197","*TO BE ARRANGED",""
"2003","2003FA","13.690","13","690","13.690","13.690699","Y","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003SP","13.690","13","690","13.690","13.690699","Y","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003JA","13.691","13","691","13.691","13.691","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2003","2003SP","13.691","13","691","13.691","13.691","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Yue, Dick","900003197","*TO BE ARRANGED",""
"2003","2003FA","13.691","13","691","13.691","13.691","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003SP","13.691","13","691","13.691","13.691","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003JA","13.692","13","692","13.692","13.692","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2003","2003SP","13.692","13","692","13.692","13.692","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Yue, Dick","900003197","*TO BE ARRANGED",""
"2003","2003FA","13.692","13","692","13.692","13.692","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2003","2003SP","13.692","13","692","13.692","13.692","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004FA","13.708","13","708","13.708","13.708","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SP","13.708","13","708","13.708","13.708","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004FA","13.696","13","696","13.696","13.696","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SP","13.696","13","696","13.696","13.696","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004FA","13.697","13","697","13.697","13.697","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SP","13.697","13","697","13.697","13.697","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004FA","13.698","13","698","13.698","13.698","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SP","13.698","13","698","13.698","13.698","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004FA","13.699","13","699","13.699","13.699","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SP","13.699","13","699","13.699","13.699","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SU","13.700","13","700","13.700","13.700","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004JA","13.700","13","700","13.700","13.700","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004FA","13.700","13","700","13.700","13.700","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SP","13.700","13","700","13.700","13.700","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004FA","13.701","13","701","13.701","13.701","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SP","13.701","13","701","13.701","13.701","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SP","13.702","13","702","13.702","13.702","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Yue, Dick","900003197","MF2-3.30","5-234"
"2004","2004FA","13.702","13","702","13.702","13.702","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SP","13.702","13","702","13.702","13.702","N","13","Ocean Engineering","1989FA","Spec Probs: Ocean Engineering","Spec Probs: Ocean Engineering","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004JA","13.690","13","690","13.690","13.690699","Y","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004FA","13.690","13","690","13.690","13.690699","Y","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SP","13.690","13","690","13.690","13.690699","Y","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004JA","13.691","13","691","13.691","13.691","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004FA","13.691","13","691","13.691","13.691","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SP","13.691","13","691","13.691","13.691","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004JA","13.692","13","692","13.692","13.692","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004FA","13.692","13","692","13.692","13.692","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SP","13.692","13","692","13.692","13.692","N","13","Ocean Engineering","1994FA","Spec Probs: Ocean Engineering","Special Problems in Ocean Engineering","Y",0,0,0,0,0,"P","P/D/F","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",25-JAN-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Yue, Dick","900003197","",""
"2004","2004SU","21M.NIV","21M","NIV","21M.NIV","21M.NIV","N","21M","Music","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004JA","SP.754","SP","754","SP.754","SP.754","N","EDG","Edgerton Center","1997FA","Research Information Retrieval","Research Information Retrieval","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004FA","SP.211","SP","211","SP.211","SP.211","Y","ESG","Experimental Study Group","2003FA","ESG:Experimental St Grp","ESG (Experimental Study Group)","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Merritt, Travis","900018387","",""
"2008","2008SU","21M.NIV","21M","NIV","21M.NIV","21M.NIV","N","21M","Music","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",19-OCT-06,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004SP","21W.798","21W","798","21W.798","21W.798","N","21W","Writing & Humanistic Studies","1994FA","Special Topics: Writing","Special Topics in Writing","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Corbett, William","900015805","",""
"2004","2004FA","21W.798","21W","798","21W.798","21W.798","N","21W","Writing & Humanistic Studies","1994FA","Special Topics: Writing","Special Topics in Writing","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Corbett, William","900015805","",""
"2004","2004JA","21W.798","21W","798","21W.798","21W.798","N","21W","Writing & Humanistic Studies","1994FA","Special Topics: Writing","Special Topics in Writing","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Corbett, William","900015805","",""
"2004","2004FA","SP.290","SP","290","SP.290","SP.290","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Merritt, Travis","900018387","",""
"2004","2004SP","SP.290","SP","290","SP.290","SP.290","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Merritt, Travis","900018387","",""
"2004","2004FA","SP.291","SP","291","SP.291","SP.291","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Merritt, Travis","900018387","",""
"2004","2004SP","SP.291","SP","291","SP.291","SP.291","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Merritt, Travis","900018387","",""
"2004","2004FA","SP.292","SP","292","SP.292","SP.292","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Merritt, Travis","900018387","",""
