"FUND_CENTER_KEY","FUND_CENTER_ID","FUND_CENTER_NAME","FUND_CENTER_ID_LEVEL1","FUND_CENTER_NAME_LEVEL1","FUND_CENTER_ID_LEVEL2","FUND_CENTER_NAME_LEVEL2","FUND_CENTER_ID_LEVEL3","FUND_CENTER_NAME_LEVEL3","FUND_CENTER_ID_LEVEL4","FUND_CENTER_NAME_LEVEL4","FUND_CENTER_ID_LEVEL5","FUND_CENTER_NAME_LEVEL5","FUND_CENTER_ID_LEVEL6","FUND_CENTER_NAME_LEVEL6","FUND_CENTER_ID_LEVEL7","FUND_CENTER_NAME_LEVEL7","FUND_CENTER_ID_LEVEL8","FUND_CENTER_NAME_LEVEL8","FUND_CENTER_ID_LEVEL9","FUND_CENTER_NAME_LEVEL9","FUND_CENTER_ID_LEVEL10","FUND_CENTER_NAME_LEVEL10","WAREHOUSE_LOAD_DATE"
"400508","400508","DH-MEDIA LAB P039000","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100052","MEDIA LAB P039000","400508","DH-MEDIA LAB P039000","","","","","","","","","","",28-OCT-24
"100646","100646","HOUSING & RESIDENTIAL SERVICES  P861000","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100646","HOUSING & RESIDENTIAL SERVICES  P861000","","","","","","","","","","","","",28-OCT-24
"100259","100259","DEAN FOR STUDENT LIFE","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","","","","","","","","","","","","","","",28-OCT-24
"221219","221219","STEINMEYER /JOSEPH EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","221219","STEINMEYER /JOSEPH EECS P064000","","","","","","","","",28-OCT-24
"207512","207512","LUCAS /WILLIAM A CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","207512","LUCAS /WILLIAM A CMI P400900","","","","","","","","","","",28-OCT-24
"100196","100196","INTELLECTUAL PROPERTY COUNCIL P416000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100196","INTELLECTUAL PROPERTY COUNCIL P416000","","","","","","","","","","","","",28-OCT-24
"101492","101492","GO-THE BROAD INSTITUTE P419000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100041","THE BROAD INSTITUTE","101492","GO-THE BROAD INSTITUTE P419000","","","","","","","","","","",28-OCT-24
"401246","401246","DH - MIT ESI P402400","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100644","MIT Environmental Solutions Initiative","401246","DH - MIT ESI P402400","","","","","","","","","","",28-OCT-24
"100088","100088","MUSIC AND THEATER ARTS","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100088","MUSIC AND THEATER ARTS","","","","","","","","","","","","",28-OCT-24
"103760","103760","GO - OFFICE OF MINORITY EDUCATION","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100659","OFFICE OF MINORITY EDUCATION  P441100","103760","GO - OFFICE OF MINORITY EDUCATION","","","","","","","","","","",28-OCT-24
"208577","208577","ZOLOT /KEN EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","208577","ZOLOT /KEN EECS P064000","","","","","","","","",28-OCT-24
"221543","221543","KARCHMER /MAURICIO EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","221543","KARCHMER /MAURICIO EECS P064000","","","","","","","","",28-OCT-24
"221327","221327","ANDREAS /JACOB EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","221327","ANDREAS /JACOB EECS P064000","","","","","","","","",28-OCT-24
"221651","221651","CODAY /SAMANTHA EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","221651","CODAY /SAMANTHA EECS P064000","","","","","","","","",28-OCT-24
"100583","100583","SOE-DEANS OFFICE","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100583","SOE-DEANS OFFICE","","","","","","","","","","","","",28-OCT-24
"206540","206540","PI - MORNINGSIDE ACADEMY FOR DESIGN","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100780","Morningside Academy for Design P030300","206540","PI - MORNINGSIDE ACADEMY FOR DESIGN","","","","","","","","","","",28-OCT-24
"100691","100691","D&CI","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100691","D&CI","","","","","","","","","","","","",28-OCT-24
"100103","100103","CTR FOR COMPUTER RSCH IN ECON & MGMT","100000","PRESIDENT","100001","PROVOST AREA","100014","MANAGEMENT","100103","CTR FOR COMPUTER RSCH IN ECON & MGMT","","","","","","","","","","","","",28-OCT-24
"203100","203100","PI-BIOLOGY  P151000","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100108","BIOLOGY","203100","PI-BIOLOGY  P151000","","","","","","","","","","",28-OCT-24
"100584","100584","CENTRAL FELLOWSHIPS P442700","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100020","GRADUATE SCHOOL OFFICE","100584","CENTRAL FELLOWSHIPS P442700","","","","","","","","","","",28-OCT-24
"202842","202842","VANDIVER /J KIM EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","202842","VANDIVER /J KIM EECS P064000","","","","","","","","",28-OCT-24
"205788","205788","KAERTNER /FRANCZ EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","205788","KAERTNER /FRANCZ EECS P064000","","","","","","","","",28-OCT-24
"206976","206976","RUBINFELD /RONITT EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","206976","RUBINFELD /RONITT EECS P064000","","","","","","","","",28-OCT-24
"207498","207498","AARONSON /SCOTT EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","207498","AARONSON /SCOTT EECS P064000","","","","","","","","",28-OCT-24
"208701","208701","BHATIA /SANGEETA EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","208701","BHATIA /SANGEETA EECS P064000","","","","","","","","",28-OCT-24
"103653","103653","GO - FSILG","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100695","FSILG","103653","GO - FSILG","","","","","","","","","","",28-OCT-24
"204228","204228","PI-CAMBRIDGE MIT INSTITUTE","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","","","","","","","","","","","","",28-OCT-24
"100041","100041","THE BROAD INSTITUTE","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100041","THE BROAD INSTITUTE","","","","","","","","","","","","",28-OCT-24
"100089","100089","COMPARATIVE MEDIA STUDIES","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100089","COMPARATIVE MEDIA STUDIES","","","","","","","","","","","","",28-OCT-24
"101835","101835","GO - J-WAFS","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100728","J-WAFS","101835","GO - J-WAFS","","","","","","","","","","",28-OCT-24
"100647","100647","OVC HQ","100000","PRESIDENT","100001","PROVOST AREA","100671","OFFICE OF THE VICE CHANCELLOR","100647","OVC HQ","","","","","","","","","","","","",28-OCT-24
"100692","100692","STUDENT LEADERSHIP, MULTICULT & LBGTQ","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100692","STUDENT LEADERSHIP, MULTICULT & LBGTQ","","","","","","","","","","","","",28-OCT-24
"100104","100104","SYSTEM DYNAMICS GROUP","100000","PRESIDENT","100001","PROVOST AREA","100014","MANAGEMENT","100104","SYSTEM DYNAMICS GROUP","","","","","","","","","","","","",28-OCT-24
"100150","100150","HARVARD-MIT DIV OF HEALTH SCI,TECH,& MGT","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100018","WHITAKER COLLEGE","100150","HARVARD-MIT DIV OF HEALTH SCI,TECH,& MGT","","","","","","","","","","",28-OCT-24
"101278","101278","GO-BRAIN AND COGNITIVE SCIENCE P154500","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100112","BRAIN AND COGNITIVE SCIENCES","101278","GO-BRAIN AND COGNITIVE SCIENCE P154500","","","","","","","","","","",28-OCT-24
"204229","204229","VANDER SANDE /JOHN B CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","204229","VANDER SANDE /JOHN B CMI P400900","","","","","","","","","","",28-OCT-24
"101386","101386","GO-LAB FOR INFO & DECISION SYS P068700","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100065","LAB FOR INFORMATION & DECISION SYSTEMS","101386","GO-LAB FOR INFO & DECISION SYS P068700","","","","","","","","","","",28-OCT-24
"100585","100585","CENTER FOR INNOVATION IN PRODUCT DEVELOP","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100585","CENTER FOR INNOVATION IN PRODUCT DEVELOP","","","","","","","","","","","","",28-OCT-24
"102187","102187","GNO-NUCLEAR REACTOR LABORATORY P264000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100606","NUCLEAR REACTOR LABORATORY P264000","102187","GNO-NUCLEAR REACTOR LABORATORY P264000","","","","","","","","","","",28-OCT-24
"400120","400120","DH-MATH P154000","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100111","MATHEMATICS","400120","DH-MATH P154000","","","","","","","","","","",28-OCT-24
"103762","103762","GO - ROTC AEROSPACE STUDIES","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100663","ROTC - AEROSPACE STUDIES","103762","GO - ROTC AEROSPACE STUDIES","","","","","","","","","","",28-OCT-24
"100648","100648","RESEARCH COMPLIANCE P401869","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100135","VP FOR RESEARCH","100648","RESEARCH COMPLIANCE P401869","","","","","","","","","","",28-OCT-24
"100693","100693","RESIDENTIAL LIFE PROGRAMS","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100693","RESIDENTIAL LIFE PROGRAMS","","","","","","","","","","","","",28-OCT-24
"100105","100105","Center for Information Systems Research","100000","PRESIDENT","100001","PROVOST AREA","100014","MANAGEMENT","100105","Center for Information Systems Research","","","","","","","","","","","","",28-OCT-24
"401961","401961","DH - SCSB P154501","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100552","SIMONS CENTER FOR THE SOCIAL BRAIN","401961","DH - SCSB P154501","","","","","","","","","","",28-OCT-24
"400278","400278","DH-MCGOVERN INSTITUTE P400600","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100453","MCGOVERN INSTITUTE P400600","400278","DH-MCGOVERN INSTITUTE P400600","","","","","","","","","","",28-OCT-24
"100151","100151","CLINICAL RESEARCH CENTER","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100018","WHITAKER COLLEGE","100151","CLINICAL RESEARCH CENTER","","","","","","","","","","",28-OCT-24
"400556","400556","DH-SINGAPORE-MIT ALLIANCE P068200","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100597","SINGAPORE-MIT ALLIANCE","400556","DH-SINGAPORE-MIT ALLIANCE P068200","","","","","","","","","","",28-OCT-24
"400401","400401","DEAN-VP FOR RESEARCH P401860","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100135","VP FOR RESEARCH","400401","DEAN-VP FOR RESEARCH P401860","","","","","","","","","","",28-OCT-24
"400773","400773","DH-LEMELSON-MIT PROGRAM P061100","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100077","LEMELSON-MIT PROGRAM P061100","400773","DH-LEMELSON-MIT PROGRAM P061100","","","","","","","","","","",28-OCT-24
"106010","106010","GO - DEAN COLLEGE OF COMPUTING","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100770","DEAN COLLEGE OF COMPUTING","106010","GO - DEAN COLLEGE OF COMPUTING","","","","","","","","","","",28-OCT-24
"103655","103655","GO - PPSC P441320","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100696","PKG PUBLIC SERVICE CENTER","103655","GO - PPSC P441320","","","","","","","","","","",28-OCT-24
"403020","403020","DH - HEAD OF HOUSE PROGRAMS","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100694","HEAD OF HOUSE PROGRAMS","403020","DH - HEAD OF HOUSE PROGRAMS","","","","","","","","","","",28-OCT-24
"205850","205850","SPEARING /S MARK CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205850","SPEARING /S MARK CMI P400900","","","","","","","","","","",28-OCT-24
"205851","205851","SURESH /SUBRA CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205851","SURESH /SUBRA CMI P400900","","","","","","","","","","",28-OCT-24
"103220","103220","GO - MITIBMAI P060050","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100729","MIT IBM AI LABORATORY","103220","GO - MITIBMAI P060050","","","","","","","","","","",28-OCT-24
"402110","402110","DH - MITIBMAI LAB P060050","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100729","MIT IBM AI LABORATORY","402110","DH - MITIBMAI LAB P060050","","","","","","","","","","",28-OCT-24
"401960","401960","DH - SKOLKOVO P401802","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100551","SKOLKOVO P401802","401960","DH - SKOLKOVO P401802","","","","","","","","","","",28-OCT-24
"206328","206328","MASDAR P401800","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100544","MASDAR INSTITUTE P401800","206328","MASDAR P401800","","","","","","","","","","",28-OCT-24
"102032","102032","GNO-THE BROAD INSTITUTE P419000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100041","THE BROAD INSTITUTE","102032","GNO-THE BROAD INSTITUTE P419000","","","","","","","","","","",28-OCT-24
"102188","102188","GNO-BROAD INSTITUTE P419000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100202","THE BROAD INSTITUTE P419000","102188","GNO-BROAD INSTITUTE P419000","","","","","","","","","","",28-OCT-24
"400448","400448","DIR-CTR FOR TRANS & LOGISTICS P069500","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100069","CENTER FOR TRANSPORTATION & LOGISTICS","400448","DIR-CTR FOR TRANS & LOGISTICS P069500","","","","","","","","","","",28-OCT-24
"100152","100152","BIOLOGICAL ENGINEERING P069200","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100152","BIOLOGICAL ENGINEERING P069200","","","","","","","","","","","","",28-OCT-24
"102189","102189","GNO-MKI P159601","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100118","CENTER FOR SPACE RESEARCH","102189","GNO-MKI P159601","","","","","","","","","","",28-OCT-24
"103098","103098","GO - STUDENT SUPPORT SERVICES","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100227","STUDENT SUPPORT SERVICES P441200","103098","GO - STUDENT SUPPORT SERVICES","","","","","","","","","","",28-OCT-24
"103763","103763","GO - ROTC MILITARY SCIENCE","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100664","ROTC MILITARY SCIENCE","103763","GO - ROTC MILITARY SCIENCE","","","","","","","","","","",28-OCT-24
"400665","400665","DH - SMART P401862","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100626","SINGAPORE-MIT ALLIANCE RES & TECH P40186","400665","DH - SMART P401862","","","","","","","","","","",28-OCT-24
"103764","103764","GO - ROTC NAVAL SCIENCE","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100665","ROTC NAVAL SCIENCE","103764","GO - ROTC NAVAL SCIENCE","","","","","","","","","","",28-OCT-24
"100649","100649","INTERNATIONAL SCHOLARS OFFICE P401871","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100135","VP FOR RESEARCH","100649","INTERNATIONAL SCHOLARS OFFICE P401871","","","","","","","","","","",28-OCT-24
"100694","100694","HEAD OF HOUSE PROGRAMS","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100694","HEAD OF HOUSE PROGRAMS","","","","","","","","","","","","",28-OCT-24
"100106","100106","INT'L FINANCIAL SERVICES RESEARCH CENTER","100000","PRESIDENT","100001","PROVOST AREA","100014","MANAGEMENT","100106","INT'L FINANCIAL SERVICES RESEARCH CENTER","","","","","","","","","","","","",28-OCT-24
"100695","100695","FSILG","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100695","FSILG","","","","","","","","","","","","",28-OCT-24
"100602","100602","STUDENT ORGANIZATIONS","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100602","STUDENT ORGANIZATIONS","","","","","","","","","","","","",28-OCT-24
"100107","100107","ORGANIZATIONAL LEARNING CENTER","100000","PRESIDENT","100001","PROVOST AREA","100014","MANAGEMENT","100107","ORGANIZATIONAL LEARNING CENTER","","","","","","","","","","","","",28-OCT-24
"202411","202411","PI-MATH P154000","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100111","MATHEMATICS","202411","PI-MATH P154000","","","","","","","","","","",28-OCT-24
"400387","400387","DH-AERO & ASTRO ENGINEERING P061000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100055","AERONAUTICS & ASTRONAUTICS ENGINEERING","400387","DH-AERO & ASTRO ENGINEERING P061000","","","","","","","","","","",28-OCT-24
"103657","103657","GO - D&CI","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100691","D&CI","103657","GO - D&CI","","","","","","","","","","",28-OCT-24
"403021","403021","DH - ATHLETICS M1","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100697","ATHLETICS","403021","DH - ATHLETICS M1","","","","","","","","","","",28-OCT-24
"103765","103765","GO - STUDENT FINANCIAL SERVICES","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100666","STUDENT FINANCIAL SERVICES","103765","GO - STUDENT FINANCIAL SERVICES","","","","","","","","","","",28-OCT-24
"205852","205852","SZOLOVITS /PETER CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205852","SZOLOVITS /PETER CMI P400900","","","","","","","","","","",28-OCT-24
"202278","202278","PI-SCHOOL HUMANITIES & SOC SCI P090000","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100095","DEAN/SCHOOL OF HUMANITIES & SOCIAL SCI","202278","PI-SCHOOL HUMANITIES & SOC SCI P090000","","","","","","","","","","",28-OCT-24
"205998","205998","DANIEL /LUCA EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","205998","DANIEL /LUCA EECS P064000","","","","","","","","",28-OCT-24
"400004","400004","DH-EAPS P153000","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100110","EARTH, ATMOSPHERIC, & PLANETARY SCIENCES","400004","DH-EAPS P153000","","","","","","","","","","",28-OCT-24
"400500","400500","DH-COMPARATIVE MEDIA STUDIES P093800","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100089","COMPARATIVE MEDIA STUDIES","400500","DH-COMPARATIVE MEDIA STUDIES P093800","","","","","","","","","","",28-OCT-24
"103646","103646","GO - RESIDENTIAL EDUCATION P443001","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100690","RESIDENTIAL EDUCATION OPERATIONS P443001","103646","GO - RESIDENTIAL EDUCATION P443001","","","","","","","","","","",28-OCT-24
